Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-10-23,34.8732,35.1099,34.6537,34.6892,1527794.796078
2018-10-24,34.7155,35.128,34.3898,34.68,1899836.1565553
2018-10-25,34.2411,35.1625,34.1359,35.1625,2024605.6073133
2018-10-26,35.0047,35.1099,34.2411,34.2584,1532796.2915987
2018-10-29,34.3817,34.8297,34.0915,34.2937,1404938.3953042
2018-10-30,34.3372,34.8025,34.0915,34.592,1384419.6937731
2018-10-31,34.8641,35.1888,34.5567,35.0573,3235962.0887957
2018-11-02,35.4001,35.9353,35.3212,35.4618,1785831.608965
2018-11-05,35.6278,36.4803,35.6015,36.4531,2779330.8403415
2018-11-06,36.629,36.6998,35.821,36.0758,1745690.6379703
2018-11-07,36.1375,37.1995,36.1021,36.9455,2858760.4551621
2018-11-08,37.0417,37.2784,36.541,37.0063,2960877.629911
2018-11-09,36.8838,37.1124,36.4268,36.629,2988491.707032
2018-11-13,36.4359,36.9274,35.9534,36.3398,3195588.46446
2018-11-14,36.3398,36.6816,36.006,36.3307,2940436.1119527
2018-11-15,36.4803,36.8312,35.3648,35.4001,2626069.6249769
2018-11-16,35.558,35.6722,32.8272,33.2752,11095484.820739
2018-11-19,33.6262,34.3635,32.4064,34.3635,4455706.219402
2018-11-20,34.3635,34.7499,33.6353,34.1532,2615786.5678282
2018-11-21,34.3291,34.9784,34.0652,34.9086,2937707.1213412
2018-11-22,34.8115,35.0138,34.4869,34.6366,1243287.3255707
2018-11-23,34.5041,35.0228,34.4515,35.0228,824831.07224844
2018-11-26,34.8822,35.5144,34.5657,34.8732,1400209.2475334
2018-11-27,35.031,35.3212,34.6183,35.1979,2123636.5417706
2018-11-28,35.1806,35.9706,35.1362,35.8654,2443306.6428238
2018-11-29,35.9969,36.6119,35.7774,36.6119,2714224.291397
2018-11-30,36.3216,36.4096,35.3911,35.918,3335880.6343408
2018-12-03,36.5066,36.717,36.2953,36.4976,1512465.0358874
2018-12-04,36.4004,36.8394,36.269,36.8394,3591002.1134189
2018-12-05,36.2074,36.6998,36.0495,36.6998,2315424.4888349
2018-12-06,36.2781,36.4004,35.4881,35.6632,2793789.5287814
2018-12-07,35.8037,36.2074,35.1017,35.1453,1558110.2982488
2018-12-10,35.119,35.5407,34.68,34.68,1530308.775308
2018-12-11,34.9612,35.1017,33.7314,33.7314,3300579.0733638
2018-12-12,33.9337,35.3475,33.9074,35.1625,2507061.3766209
2018-12-13,35.479,35.7339,34.8995,35.558,3135203.344929
2018-12-14,35.382,35.9443,35.2949,35.8745,4057179.8672122
2018-12-17,35.6196,35.9534,35.5144,35.9353,1830192.3161496
2018-12-18,35.6015,36.5239,35.5752,36.5239,3009550.6935731
2018-12-19,36.3661,36.5673,36.2255,36.5147,1999726.0339161
2018-12-20,36.3135,36.3135,35.3648,35.655,2011527.402205
2018-12-21,35.6369,35.6369,34.1976,34.4434,6709438.9810798
2018-12-27,34.9875,35.2151,34.5394,34.592,1695340.4855324
2018-12-28,34.7589,35.119,34.5041,34.6537,1216892.7489007
2019-01-02,34.68,35.558,34.2937,35.558,1554190.4753705
2019-01-03,35.0491,35.2242,34.5041,34.7417,2095758.9378794
2019-01-04,35.0754,35.8745,34.9693,35.5144,2547479.1058554
2019-01-07,35.7339,36.0586,35.567,35.909,3573277.457225
2019-01-08,35.821,35.909,35.47,35.7339,4351247.0745284
2019-01-09,35.821,35.8745,35.2333,35.4881,4234940.2512222
2019-01-10,35.2151,35.4527,34.583,34.768,4700940.4827979
2019-01-11,34.9258,35.1625,34.4515,34.6709,5886332.4103733
2019-01-14,34.592,34.8732,34.4606,34.68,2390720.3720181
2019-01-15,34.8559,35.1625,34.7236,35.031,3650940.6708498
2019-01-16,35.1979,35.2949,34.6274,34.9875,2625639.6022138
2019-01-17,34.9875,35.3212,34.6537,34.943,4213175.5863007
2019-01-18,35.031,35.6722,35.031,35.6278,8827970.3808176
2019-01-21,35.6459,35.7158,35.2423,35.558,1232974.4976154
2019-01-22,35.2505,35.9443,35.2505,35.47,3150419.5350053
2019-01-23,35.4264,36.4187,35.4083,36.1638,5359394.6454095
2019-01-24,36.4096,36.8312,35.9969,36.5239,3349230.0845765
2019-01-25,36.6998,36.6998,35.4001,35.4963,4675870.1557136
2019-01-28,35.558,35.558,34.1532,34.6446,6511842.4188473
2019-01-29,34.68,35.2333,34.311,34.9875,2875522.5219403
2019-01-30,34.8641,34.9349,34.1622,34.2148,3940202.6494447
2019-01-31,34.5041,34.9167,34.1622,34.6892,3345011.451009
2019-02-01,34.768,34.9258,34.3898,34.9258,1006829.9370303
2019-02-04,34.8378,35.0047,34.5567,34.6892,1473691.3167546
2019-02-05,34.8469,35.0836,34.7326,35.0836,1518686.0318592
2019-02-06,35.119,35.5054,34.9521,35.382,1722610.544443
2019-02-07,35.128,35.4174,34.6183,34.6709,1457040.6148458
2019-02-08,34.5132,34.6892,34.1178,34.1178,2454391.3065076
2019-02-11,34.3291,34.6972,34.1704,34.5657,1523025.9538983
2019-02-12,34.68,35.0228,34.4606,34.9612,1374139.9444918
2019-02-13,35.031,35.031,34.1532,34.4869,1897729.0450165
2019-02-14,34.6183,34.6446,33.8901,34.1096,1484570.8926592
2019-02-15,34.1005,34.8025,33.9337,34.6012,2163072.9370074
2019-02-18,34.6012,34.7589,34.0742,34.1976,1480677.5327201
2019-02-19,34.1532,34.2411,33.6616,34.1441,2915474.9444928
2019-02-20,34.3291,34.9693,34.2502,34.8995,1998336.7296048
2019-02-21,34.7762,35.1362,34.1532,34.1532,2189455.3848303
2019-02-22,34.2502,34.6709,34.0652,34.2148,2240982.0354429
2019-02-25,34.3291,34.5486,33.7577,33.9772,2679455.2970727
2019-02-26,34.0126,34.1532,33.7849,33.8194,2972165.1761291
2019-02-27,33.8021,34.0915,33.4248,33.609,2258187.3564538
2019-02-28,33.6262,33.7758,33.1872,33.3985,4421112.5420503
2019-03-01,33.6879,33.8285,33.0294,33.3632,5075770.3755001
2019-03-04,33.8021,34.057,33.6262,33.9337,2814555.2177456
2019-03-05,33.9164,34.0389,33.4421,33.4684,1947175.0470295
2019-03-06,33.521,33.6788,33.4158,33.521,3430291.5806517
2019-03-07,33.618,33.9337,33.2924,33.3106,2724239.4112856
2019-03-08,33.1963,33.5999,33.1437,33.5736,1164887.5601364
2019-03-11,33.5999,33.6969,33.4593,33.5301,1930014.9335399
2019-03-12,33.8021,33.8375,33.3985,33.4067,1631684.9877575
2019-03-13,33.3722,33.7849,33.2317,33.5827,1759214.3025562
2019-03-14,33.6262,33.8548,33.5564,33.8021,926230.43976977
2019-03-15,33.8021,34.7155,33.7849,34.408,6843021.6932349
2019-03-18,34.311,34.4778,33.9772,34.0389,1399672.2703908
2019-03-19,34.0389,34.3463,33.9863,34.2148,1305983.5417973
2019-03-20,34.1005,34.7943,34.1005,34.7589,1745427.1112001
2019-03-21,34.592,34.8559,34.5132,34.8559,1474578.9278424
2019-03-22,34.7326,34.8469,33.9772,33.9772,2079004.5894585
2019-03-25,33.8901,34.2239,33.7849,33.9863,1203864.1618035
2019-03-26,33.9863,34.5223,33.9074,34.4606,1047835.3640409
2019-03-27,34.3635,34.6629,34.1005,34.1532,1568382.3291728
2019-03-28,34.0652,34.3028,33.96,33.96,695636.79752111
2019-03-29,34.1096,34.2321,33.5917,33.872,1778846.495622
2019-04-01,34.1441,34.3817,33.9863,34.1269,1336906.5889487
2019-04-02,34.057,34.5749,34.057,34.2411,1221600.9468446
2019-04-03,34.3989,34.8115,34.3463,34.8115,1715693.7936931
2019-04-04,34.7155,35.5752,34.6629,35.567,3912929.2826667
2019-04-05,35.5144,35.6895,34.7499,34.7762,2480869.6824852
2019-04-08,34.768,34.9693,34.6446,34.8995,788536.04842664
2019-04-09,35.0228,35.1453,34.5394,34.8206,2345004.5418187
2019-04-10,34.8732,35.0664,34.583,34.9258,2303931.8548374
2019-04-11,34.9875,35.0754,34.6972,34.7589,1672459.966672
2019-04-12,34.9258,34.9956,34.6012,34.7236,1318756.3204816
2019-04-15,34.7589,34.8732,34.4171,34.6446,1453726.1317031
2019-04-16,34.7326,35.0664,34.7063,35.0228,2095264.9630132
2019-04-17,35.0228,35.1017,34.7236,34.8378,2098728.3001892
2019-04-18,34.768,34.8206,34.3817,34.4434,2119333.0062729
2019-04-23,34.5041,34.8559,34.2847,34.8469,1251706.9507462
2019-04-24,34.7063,35.0047,34.5567,34.9086,2959277.724708
2019-04-25,34.9258,34.943,34.4343,34.6629,1717145.9474851
2019-04-26,34.5394,35.1543,34.5132,35.119,1238349.7821532
2019-04-29,35.2242,35.3475,34.9956,35.2596,1535885.8397577
2019-04-30,34.5486,34.9258,33.8638,34.4515,3688268.8519253
2019-05-02,34.4515,34.6274,34.1532,34.4697,2089147.6135535
2019-05-06,33.9953,34.3817,33.6525,34.0652,1615069.5697677
2019-05-07,34.0652,34.2148,33.1872,33.1872,2403005.791571
2019-05-08,33.3106,33.4947,33.0204,33.17,2586044.4293414
2019-05-09,33.1872,33.3369,32.5733,32.722,2296827.6582678
2019-05-10,33.0467,33.4684,32.9414,33.1256,2783832.8478836
2019-05-13,33.1437,33.4067,32.6785,33.2398,2355451.8897152
2019-05-14,33.3541,33.4947,32.9151,33.0648,2256905.006522
2019-05-15,33.5382,33.6262,32.3801,32.634,2347447.9532106
2019-05-16,32.7573,33.4067,32.4408,33.3187,3249566.2448219
2019-05-17,33.3632,33.3632,32.7129,33.0122,1472268.9337692
2019-05-20,33.0911,33.2661,32.8099,33.0122,1363281.3184142
2019-05-21,33.2398,33.2398,32.5996,32.9242,1780906.1943946
2019-05-22,33.0204,33.2489,32.722,33.0993,3446186.9861691
2019-05-23,32.9242,33.3278,32.7573,33.1346,2488289.2290811
2019-05-24,33.0122,33.433,33.0122,33.1872,2373792.9118695
2019-05-27,33.1963,33.3632,33.0648,33.1527,1495201.2758856
2019-05-28,33.1527,33.3632,32.9324,33.1083,6741100.7852856
2019-05-29,32.9859,33.433,32.9768,33.3985,3383248.1929992
2019-05-30,33.4511,34.1795,33.3632,33.7758,4759312.2137
2019-05-31,33.5382,34.5041,33.4067,34.5041,4287227.7113386
2019-06-03,34.3554,34.9349,34.2847,34.6629,2245437.7328413
2019-06-04,34.5567,35.0138,34.3372,34.68,2000057.9232794
2019-06-05,34.6446,35.0664,34.6012,34.6972,2890796.048385
2019-06-06,34.8559,36.5936,34.6972,36.4359,7711840.7862734
2019-06-07,36.445,37.1033,36.3924,36.9102,3665928.6180749
2019-06-10,36.8748,36.9102,36.094,36.7868,2832028.4760165
2019-06-11,36.6998,37.5686,36.6725,37.516,7192878.28963
2019-06-12,37.3138,37.5514,36.629,37.0154,3822128.3223202
2019-06-13,37.0154,37.8761,36.717,37.6303,2903295.376697
2019-06-14,37.5423,37.5423,36.9891,37.0852,2132754.1269692
2019-06-17,37.0589,37.4543,36.7868,36.8312,1235450.9876814
2019-06-18,36.8312,38.1037,36.8312,37.8761,3416827.4576791
2019-06-19,37.8761,37.9287,37.5949,37.7709,1794566.5841667
2019-06-21,37.8407,38.1917,37.5069,37.9024,7084022.9889713
2019-06-24,37.8407,38.0693,37.6212,37.8843,1276746.4044015
2019-06-25,37.5949,37.7001,37.0154,37.0507,1711529.1886266
2019-06-26,37.0507,37.4716,36.98,37.3845,1766180.6713172
2019-06-27,37.4453,37.8407,37.4453,37.7174,2327891.8410952
2019-06-28,37.5949,37.8407,37.4716,37.5949,2363971.8535355
2019-07-01,37.7527,38.1654,37.4453,37.5859,1673508.5606403
2019-07-02,37.5423,37.9722,37.4634,37.779,2295173.7245638
2019-07-03,37.6475,37.7092,36.7959,36.8838,2966716.0158859
2019-07-04,37.1822,37.4017,36.7261,37.1822,2447313.5728772
2019-07-05,37.3927,37.3927,36.5501,36.7868,2515377.3552843
2019-07-08,36.6998,36.9274,36.445,36.7433,1807193.8166851
2019-07-09,36.8575,36.9011,36.4187,36.6998,2103218.1788842
2019-07-10,36.5592,37.0943,36.4096,36.5239,3295480.5470658
2019-07-11,36.6816,36.9011,36.3741,36.5329,1959410.8485713
2019-07-12,36.5239,36.7079,36.2953,36.2953,2088198.2556075
2019-07-15,36.3924,36.5501,36.1021,36.5329,1621298.2840967
2019-07-16,36.6553,36.8485,36.3398,36.5239,1488001.1511611
2019-07-17,36.4359,36.8222,36.4004,36.5936,3988258.244524
2019-07-18,36.5239,37.2612,36.2599,37.2521,9157174.8583627
2019-07-19,37.2439,37.604,37.0154,37.4453,5710023.077533
2019-07-22,37.3138,37.4897,37.1387,37.3582,2489101.861841
2019-07-23,37.4017,37.5686,37.3056,37.4017,3676229.3171831
2019-07-24,37.3228,37.4897,36.9718,37.1124,2435419.5843009
2019-07-25,37.2521,37.3754,36.8394,37.0417,2367971.0652316
2019-07-26,37.0326,37.165,36.7079,36.9891,1682107.9132784
2019-07-29,37.0063,37.0326,36.5501,36.5764,1737502.5635133
2019-07-30,36.8213,36.8666,36.1502,36.2137,1564898.0421698
2019-07-31,36.2228,37.2294,36.0142,37.0662,4544608.4638563
2019-08-01,36.8304,37.1387,35.6786,35.6786,3484247.3085642
2019-08-02,35.5516,35.8055,34.9712,35.5516,2547278.428566
2019-08-05,35.3974,35.733,35.0528,35.0981,2252632.3444535
2019-08-06,35.0981,35.9597,34.8079,34.8079,3114810.3423594
2019-08-07,34.8714,35.6333,34.4724,34.8896,2696915.323874
2019-08-08,35.3067,35.9597,35.0528,35.7511,3541219.8115527
2019-08-09,35.7511,36.0414,34.8805,35.2523,1846903.6622943
2019-08-12,35.3702,35.724,35.0256,35.2795,1096498.5041008
2019-08-13,35.3702,35.9053,34.6446,35.7511,2350915.7008766
2019-08-14,35.5516,35.7149,34.681,34.681,2653111.4410363
2019-08-16,34.9167,35.606,34.8079,35.2886,3603456.2342096
2019-08-19,35.5516,35.8237,35.3702,35.7693,3067045.839612
2019-08-20,35.8237,36.1956,35.6242,36.0051,3214646.1912193
2019-08-21,35.8871,36.4132,35.8237,36.1864,2104515.9655306
2019-08-22,36.2681,36.6308,36.1139,36.3678,3154247.8402187
2019-08-23,36.5492,36.7034,35.1979,35.86,2536392.2369266
2019-08-26,35.7783,36.0232,35.2614,35.5969,1478485.5192511
2019-08-27,35.6423,36.0776,34.8351,35.5244,6772626.9669277
2019-08-28,35.5879,35.7964,33.3297,33.5111,4267108.1591414
2019-08-29,33.5564,34.0098,32.8309,34.0098,3226654.8525324
2019-08-30,33.9192,35.606,33.8647,35.5062,3634987.928964
2019-09-02,35.3702,35.733,35.0981,35.6242,1047722.8965491
2019-09-03,35.4519,35.4519,34.4632,34.826,1559682.63789
2019-09-04,35.8055,35.8055,34.5722,34.9893,5411806.701865
2019-09-05,35.3702,35.6604,34.9621,35.3793,2766799.535978
2019-09-06,35.3793,36.1139,35.3521,35.8962,2397458.497928
2019-09-09,35.8055,37.3382,35.8055,37.3382,3519993.2263963
2019-09-10,37.0753,37.8552,37.048,37.5469,3412791.8594415
2019-09-11,37.6376,37.8824,37.0389,37.3473,2824962.8712333
2019-09-12,37.3473,37.5831,36.8666,37.1296,2645436.0860276
2019-09-13,37.0208,37.5469,37.0208,37.3655,2257149.7887102
2019-09-16,37.2294,37.9278,36.9573,37.8643,3163201.1346694
2019-09-17,37.5015,37.7282,36.9665,37.2748,2264459.0730591
2019-09-18,37.1841,37.4653,36.6944,37.4289,2319871.3652536
2019-09-19,37.1932,37.2203,36.7034,37.0389,2048606.3906025
2019-09-20,36.8758,37.2294,35.8147,36.1321,6569786.3322312
2019-09-23,35.9235,36.0776,34.7898,35.0981,3859262.4418411
2019-09-24,35.207,36.0957,35.08,36.0232,3785841.0168557
2019-09-25,35.6967,35.8237,35.207,35.7783,2205335.353633
2019-09-26,35.7783,35.9325,35.334,35.7602,3621228.3031697
2019-09-27,35.8055,36.3497,35.7602,36.3135,2890202.8374965
2019-09-30,36.2771,36.2771,35.1888,35.6604,2254731.737635
2019-10-01,35.7511,35.869,35.0981,35.2342,2176915.259487
2019-10-02,35.343,35.47,33.9101,33.9101,3369553.6219306
2019-10-03,33.8285,35.724,32.4681,33.7015,7904269.3569924
2019-10-04,33.8285,34.5449,33.7378,34.2275,2688828.6906842
2019-10-07,34.3908,34.4179,33.8103,34.1096,1502090.4610738
2019-10-08,34.0189,34.2094,33.7468,33.7468,3119584.6976514
2019-10-09,33.9645,34.2819,33.6289,33.8285,2166290.3893728
2019-10-10,33.8285,33.9645,32.6676,33.7649,3981299.5941203
2019-10-11,33.7196,34.4542,33.6108,34.427,2207046.6237054
2019-10-14,34.4632,34.4632,33.1029,33.2843,3416592.5990932
2019-10-15,33.4928,33.5382,32.9487,33.2661,5418490.7992738
2019-10-16,33.3659,34.0915,33.2843,33.6561,6339368.0069552
2019-10-17,33.7015,34.5993,33.6652,34.3363,3833646.3166345
2019-10-18,34.0552,34.3182,33.8285,34.1368,2460290.3367183
2019-10-21,34.0189,34.5903,34.0189,34.5449,1625219.2095975
2019-10-22,34.5539,35.0074,34.1458,35.0074,3197708.8074684
2019-10-23,34.8442,35.0528,34.6991,34.9439,1843301.3946871
2019-10-24,34.9621,35.5335,34.8442,35.4337,3041206.9846665
2019-10-25,35.3702,35.4065,34.2184,34.6084,3261559.4694204
2019-10-28,34.4451,35.2433,34.3454,34.9803,1739741.9897484
2019-10-29,34.8442,35.47,34.5268,35.3702,3224981.071624
2019-10-30,35.4155,35.7421,35.08,35.207,2521206.9202795
2019-10-31,35.4609,35.4609,34.5268,34.5722,2446307.9811852
2019-11-04,34.8896,35.8871,34.7717,35.7783,3330521.88914
2019-11-05,35.7783,36.2318,35.5969,36.1592,2898114.1537137
2019-11-06,36.0957,36.259,35.5062,35.5062,2247489.7132567
2019-11-07,35.5607,36.0414,34.8351,35.3793,3486821.93203
2019-11-08,35.4609,35.6967,35.0074,35.3702,2413079.3504505
2019-11-12,35.5426,35.869,35.3702,35.6786,2989875.498231
2019-11-13,35.733,35.7693,35.216,35.5607,2420370.9928399
2019-11-14,35.5062,35.7783,34.8624,34.8624,3644805.6794306
2019-11-15,34.9167,35.216,34.4905,34.6537,1775872.7228223
2019-11-18,34.8351,35.0981,34.2184,34.3544,1819893.8222864
2019-11-19,34.4632,34.5812,33.9917,34.2094,2316219.4796353
2019-11-20,34.0098,34.3817,33.892,34.3091,2250566.029946
2019-11-21,34.3272,34.5903,34.0189,34.5539,1354517.6750283
2019-11-22,34.4724,35.0981,34.2456,35.0256,2087573.0686674
2019-11-25,35.0438,35.2886,34.9077,35.1435,1996527.3261327
2019-11-26,35.1072,35.1072,34.2819,34.4179,5851192.9348994
2019-11-27,34.4996,34.5812,34.1458,34.3363,1097324.3683303
2019-11-28,34.1187,34.2637,32.994,33.3297,3958925.1789733
2019-11-29,33.3387,33.5201,32.6676,32.7764,3605911.7744487
2019-12-02,32.9306,33.2752,32.6041,32.6495,2168104.2033348
2019-12-03,32.6495,32.7945,31.9783,32.3774,2190027.6458918
2019-12-04,32.2413,32.7038,31.6155,31.7334,3296281.0509785
2019-12-05,31.9329,32.2867,31.2165,31.5339,3397244.8826244
2019-12-06,31.6337,31.8332,30.7449,30.8628,3154884.0533835
2019-12-09,30.9172,30.9354,30.5726,30.6451,3170116.7827968
2019-12-10,30.6451,31.1711,30.1372,30.5726,2360144.6509446
2019-12-11,30.7086,30.7177,30.0374,30.3549,2852928.684922
2019-12-12,30.3821,31.3072,30.2914,31.1892,4595984.0551907
2019-12-13,31.6155,31.6791,30.9625,31.0351,2500118.1629317
2019-12-16,30.9807,31.8876,30.9807,31.5884,2279966.3554673
2019-12-17,31.5339,32.2867,31.5339,31.9148,5231062.6214531
2019-12-18,32.0781,32.1053,31.3706,31.9874,4144091.8781095
2019-12-19,32.0327,32.0327,31.5158,31.7425,2105787.2892377
2019-12-20,31.6065,31.7606,31.4342,31.5249,5862887.3488087
2019-12-23,31.5249,31.6427,31.1984,31.4432,1228845.1764679
2019-12-27,31.4432,31.7425,31.2528,31.3253,1338595.8065716
2019-12-30,31.3344,31.806,31.2256,31.2528,1157535.2735111
2020-01-02,31.6518,32.3774,31.4704,32.1688,3554913.2799989
2020-01-03,31.9329,31.9329,31.3525,31.5158,2569254.7970015
2020-01-07,31.4432,31.7425,31.1984,31.2256,2171148.5439725
2020-01-08,31.0261,31.1892,30.6633,30.899,2716086.6207477
2020-01-09,31.0623,31.5158,31.017,31.5158,2383021.8619375
2020-01-10,31.5702,31.6427,31.0623,31.5067,1490013.4371676
2020-01-13,31.5067,32.4862,31.2982,32.1143,3798639.1558568
2020-01-14,32.332,32.45,31.8876,32.1415,5114748.0797896
2020-01-15,32.1688,32.1869,31.4795,31.5702,3105848.226929
2020-01-16,31.7788,31.9058,31.3163,31.6337,2999114.3719012
2020-01-17,31.6699,32.0872,31.6518,31.7425,1778579.6609844
2020-01-20,31.8513,31.9511,31.7062,31.7879,1160709.7236002
2020-01-21,31.7334,32.0962,31.5884,31.7244,1749179.3354631
2020-01-22,31.8151,32.0146,31.153,31.2709,1316381.2716827
2020-01-23,31.1711,32.45,31.1258,31.9783,2704330.45998
2020-01-24,31.9148,32.5315,31.8876,32.3955,2276763.237194
2020-01-27,31.942,32.2503,31.2528,31.2528,2893494.1655674
2020-01-28,31.4523,31.9783,31.3706,31.6518,2217571.1551748
2020-01-29,31.6791,31.9693,31.4342,31.6518,3272037.6907461
2020-01-30,31.3253,31.7697,31.2982,31.4704,2341004.2275001
2020-01-31,31.6155,31.7153,30.6451,31.0261,4518993.4412721
2020-02-03,30.8356,31.5974,30.11,31.4342,3279416.4403106
2020-02-04,31.7425,32.8309,31.4342,32.6495,5948562.2172954
2020-02-05,32.7402,33.0847,32.2141,32.341,3647327.3770179
2020-02-06,32.3683,32.4862,32.0962,32.4408,1938680.4435261
2020-02-07,32.1506,32.6041,31.9511,32.6041,1717086.4058718
2020-02-10,32.4953,32.586,32.0055,32.0055,878385.44558211
2020-02-11,32.0236,32.3774,31.4613,31.8967,1988705.3223355
2020-02-12,32.8762,33.638,32.8127,33.1029,5502913.0886354
2020-02-13,33.0576,33.0576,32.4136,32.5224,2309847.4243852
2020-02-14,32.722,32.722,32.2413,32.459,1806148.5305842
2020-02-17,32.5497,32.5769,32.1688,32.2413,1178434.3797941
2020-02-18,31.9965,32.1869,31.8513,31.8786,1425119.6943597
2020-02-19,32.0146,32.0508,31.5702,31.8604,1821248.9453012
2020-02-20,31.8695,31.9058,31.4977,31.5611,2086750.5123053
2020-02-21,31.4613,31.552,31.1258,31.2075,1836348.2573957
2020-02-24,30.7449,30.7721,29.7291,29.9286,3292602.7024209
2020-02-25,30.1464,30.1464,28.9039,29.067,3938365.6804109
2020-02-26,29.1124,29.7291,28.3415,29.2757,3499577.0687548
2020-02-27,29.0489,29.7472,28.7496,28.9855,2817556.556107
2020-02-28,28.6589,29.0761,27.743,28.3778,6147174.2948222
2020-03-02,29.321,29.5205,28.405,29.3391,4315064.5181984
2020-03-03,29.6112,30.6361,29.5205,30.0193,4450638.5665331
2020-03-04,29.9286,30.2552,29.4843,29.5296,3036650.9486234
2020-03-05,29.7019,29.9831,28.6952,28.6952,3042544.4657218
2020-03-06,28.4141,28.7587,27.5435,27.7702,3268337.2897391
2020-03-09,26.301,26.7181,24.8952,25.1401,3885109.0151439
2020-03-10,25.4847,26.0832,24.7773,25.3214,4213142.5076267
2020-03-11,25.4937,25.6751,23.8613,24.1515,3265423.0585528
2020-03-12,23.1267,23.1267,21.0226,21.0226,4138090.3040091
2020-03-13,21.7572,23.0087,20.9501,21.3129,7459061.2773201
2020-03-16,20.8049,20.9591,18.4107,19.499,7686699.891351
2020-03-17,20.1701,20.7415,19.0546,20.0431,8070051.9531183
2020-03-18,19.8708,20.1429,18.8188,19.0455,5972002.8683702
2020-03-19,19.2995,20.0159,18.9186,19.8527,6695613.1979373
2020-03-20,20.8594,21.7754,20.4784,20.9138,8426344.5568666
2020-03-23,20.4059,20.6417,19.4083,19.4536,3704106.9210743
2020-03-24,20.4059,20.678,19.5443,20.2335,3381456.4314866
2020-03-25,21.2312,21.2675,19.5987,19.8073,3866970.875524
2020-03-26,19.499,21.3038,18.9457,21.2765,4889445.9227711
2020-03-27,21.2765,21.7572,20.4149,20.6327,3491504.7696571
2020-03-30,20.8141,20.8141,20.025,20.4149,2349076.5265978
2020-03-31,20.678,21.2131,20.424,20.5147,3810217.7944069
2020-04-01,20.3152,20.4331,19.8799,20.1338,3260811.8913862
2020-04-02,20.2245,20.3515,19.245,19.7983,4267809.4270318
2020-04-03,19.7257,19.8164,19.1816,19.8164,4109526.868942
2020-04-06,20.3606,20.678,20.0794,20.5691,3848310.0928536
2020-04-07,20.9772,22.1835,20.9047,21.2312,7837016.0021002
2020-04-08,21.5849,21.7119,19.7257,19.8708,8360964.5575498
2020-04-09,20.4059,20.5691,19.9071,20.5691,4949769.2954438
2020-04-14,21.0408,21.3038,20.7958,21.0408,3846437.8399008
2020-04-15,21.1405,21.1858,20.0431,20.0794,5225202.1830288
2020-04-16,20.4966,20.5782,19.9525,19.9887,5239144.8441531
2020-04-17,20.4059,20.5147,19.8708,19.889,5628194.1562192
2020-04-20,20.034,20.0704,19.5352,20.0704,2609289.9162391
2020-04-21,19.8708,19.898,19.109,19.109,4054322.9723943
2020-04-22,19.2722,19.5716,19.0002,19.245,4217206.7740485
2020-04-23,19.4083,19.4626,18.7734,19.2813,4302503.4430282
2020-04-24,19.2088,19.2541,18.8822,18.8822,3101797.1919768
2020-04-27,19.0274,19.0636,18.1658,18.2293,6039886.9233148
2020-04-28,17.9572,18.8097,17.8257,18.3562,8187743.670246
2020-04-29,18.6465,19.9252,18.5467,19.898,5885753.533577
2020-04-30,20.3152,20.7234,19.6894,19.9615,6729485.7601941
2020-05-04,19.6713,19.7347,19.3811,19.5716,3639003.6799972
2020-05-05,19.7892,19.8254,18.9639,19.0546,2774737.3151344
2020-05-06,19.2269,19.2269,18.6827,18.6827,2772580.5855845
2020-05-07,18.846,19.3357,18.5467,19.0455,2487597.8847929
2020-05-08,19.4536,19.4536,18.9276,19.1,1861012.8194114
2020-05-11,19.3538,19.3538,18.7281,18.7281,1567543.2334736
2020-05-12,18.7281,19.5262,18.4651,19.4264,4292479.5021599
2020-05-13,19.2541,20.034,19.109,19.3176,3012299.531389
2020-05-14,19.0727,19.1634,18.5195,18.8188,3593394.8041773
2020-05-15,18.9004,19.1997,18.6827,18.7462,2012779.9813301
2020-05-18,19.0455,19.5443,18.8007,19.5443,3181424.1762194
2020-05-19,19.8618,19.8618,19.3266,19.5897,2554184.1530912
2020-05-20,19.5533,19.8164,19.4173,19.6259,1896953.9014205
2020-05-21,19.6078,19.6078,19.2269,19.2269,3160711.4131337
2020-05-22,19.1362,19.3538,18.8732,19.1816,1594173.7713521
2020-05-25,19.3811,19.3811,19.0909,19.2722,774175.49338654
2020-05-26,19.5806,20.4966,19.4173,20.4422,4580963.0292915
2020-05-27,20.542,21.6938,20.3425,20.9954,7467175.4760716
2020-05-28,21.3945,22.4918,19.4083,20.2245,15284796.348937
2020-05-29,20.0431,20.3968,19.5262,20.2245,12622049.090141
2020-06-01,20.5237,20.8141,20.1429,20.3606,3254771.7254994
2020-06-02,20.4603,20.7324,19.8799,20.0068,6532928.9709501
2020-06-03,20.152,20.6598,20.0068,20.4513,7760987.9775973
2020-06-04,20.4603,20.6327,20.1882,20.551,7745010.9780172
2020-06-05,20.7687,21.6303,20.7687,21.3763,9312328.1738847
2020-06-08,21.467,22.3467,21.4126,22.2016,8941464.4142046
2020-06-09,22.5371,22.7821,21.7209,21.984,7423722.2271792
2020-06-10,21.984,22.0293,20.9954,21.2403,5658172.2559144
2020-06-12,20.4059,20.8684,20.2427,20.4694,7880453.8142781
2020-06-15,20.1338,20.152,19.6169,19.7347,7816959.2993837
